YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-03,WEEKDAY,14,TRAIN,SE4,2857,3658
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,EW8/CC9,7000,4062
2025-03,WEEKDAY,20,TRAIN,TE16,5547,7841
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,EW29,17969,8170
2025-03,WEEKDAY,20,TRAIN,BP5,1619,2405
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,NE7/DT12,18271,32527
2025-03,WEEKDAY,7,TRAIN,DT29,26987,7956
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,DT27,731,2578
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,CC2,665,3601
2025-03,WEEKDAY,12,TRAIN,DT33,14594,7424
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,SE2,3090,2972
2025-03,WEEKDAY,0,TRAIN,PW1,20,15
2025-03,WEEKDAY,8,TRAIN,EW9,48630,36395
2025-03,WEEKDAY,12,TRAIN,CC16,7817,5020
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,EW12/DT14,45024,31836
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,DT17,2978,3426
2025-03,WEEKDAY,21,TRAIN,NE10,9481,17364
2025-03,WEEKDAY,17,TRAIN,NS9/TE2,77329,132705
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,NS11,13278,28234
2025-03,WEEKDAY,12,TRAIN,DT13,11681,16930
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,NS4/BP1,20075,21640
2025-03,WEEKDAY,10,TRAIN,CC8,6493,4526
2025-03,WEEKDAY,19,TRAIN,DT20,9151,10750
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,BP9,531,717
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,EW9,1383,137
2025-03,WEEKDAY,19,TRAIN,PW6,967,3462
2025-03,WEEKDAY,7,TRAIN,NE9,45440,35215
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,NS21/DT11,35312,36217
2025-03,WEEKDAY,10,TRAIN,NS11,34484,14443
2025-03,WEEKDAY,17,TRAIN,NS3,24731,44629
2025-03,WEEKDAY,21,TRAIN,DT24,2574,6493
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,DT8,817,1610
2025-03,WEEKDAY,20,TRAIN,EW2/DT32,49300,66284
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,DT29,4016,4195
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,SW4,2045,788
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,SW3,968,263
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,EW9,7789,13117
2025-03,WEEKDAY,17,TRAIN,CC24,101474,16130
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,EW32,112,1710
2025-03,WEEKDAY,10,TRAIN,NS23,11427,38881
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,EW33,3428,1397
2025-03,WEEKDAY,9,TRAIN,EW28,33630,24031
2025-03,WEEKDAY,17,TRAIN,EW5,51434,57891
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,SE2,2854,607
2025-03,WEEKDAY,20,TRAIN,EW7,8527,24609
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,DT6,4149,2235
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,CC14,406,1167
2025-03,WEEKDAY,17,TRAIN,SW8,4708,2845
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,PE5,1425,233
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,NS8,11170,6448
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,EW24/NS1,30531,13962
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,NS2,9550,3988
2025-03,WEEKDAY,23,TRAIN,TE26,1726,2098
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,NE5,7807,8343
2025-03,WEEKDAY,6,TRAIN,BP11,11970,1011
2025-03,WEEKDAY,23,TRAIN,NS4/BP1,5755,15780
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,NS15,9417,5143
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,PE3,3884,3774
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,TE7,4749,3439
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,NE11,7007,6045
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,EW4,10736,9385
2025-03,WEEKDAY,11,TRAIN,EW7,13201,9677
2025-03,WEEKDAY,7,TRAIN,EW31,4487,37347
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,EW33,1781,3741
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,NE14,6997,21022
2025-03,WEEKDAY,21,TRAIN,NE5,23884,7287
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,TE15,24,11
2025-03,WEEKDAY,15,TRAIN,BP10,2273,3447
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,DT23,2196,1870
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,SW8,1701,656
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,NS24/NE6/CC1,8817,20252
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,BP11,1064,2181
2025-03,WEEKDAY,6,TRAIN,TE26,3382,1807
2025-03,WEEKDAY,23,TRAIN,TE23,450,737
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,DT22,6265,8079
2025-03,WEEKDAY,13,TRAIN,EW28,20968,16158
2025-03,WEEKDAY,22,TRAIN,EW1,9311,34178
2025-03,WEEKDAY,23,TRAIN,TE24,251,774
2025-03,WEEKDAY,12,TRAIN,CC4/DT15,18223,30517
2025-03,WEEKDAY,12,TRAIN,NE13,22190,16507
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,EW4,4204,2080
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,NE4/DT19,32723,14532
2025-03,WEEKDAY,10,TRAIN,EW19,16932,7242
2025-03,WEEKDAY,6,TRAIN,NS14,62606,17576
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,PW4,3809,3827
2025-03,WEEKDAY,12,TRAIN,NE9,24472,17165
2025-03,WEEKDAY,8,TRAIN,DT21,7513,21831
2025-03,WEEKDAY,10,TRAIN,DT30,9480,2348
2025-03,WEEKDAY,5,TRAIN,NS12,6249,1053
2025-03,WEEKDAY,5,TRAIN,NS14,15018,2610
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,CE1/DT16,23897,33821
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,EW31,1690,777
2025-03,WEEKDAY,5,TRAIN,NS8,13827,2287
2025-03,WEEKDAY,8,TRAIN,BP10,7561,2630
2025-03,WEEKDAY,13,TRAIN,BP10,3074,3165
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,TE8,1363,1632
2025-03,WEEKDAY,13,TRAIN,DT17,11664,40397
2025-03,WEEKDAY,22,TRAIN,NS17/CC15,10300,23800
2025-03,WEEKDAY,18,TRAIN,NS9/TE2,92214,205577
2025-03,WEEKDAY,19,TRAIN,BP11,2049,9168
2025-03,WEEKDAY,20,TRAIN,TE8,11512,10240
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,DT2,70,0
2025-03,WEEKDAY,8,TRAIN,BP9,4546,2579
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,EW22,3128,3107
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,PE2,2990,3172
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,SE5,1651,1050
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,TE15,5644,3878
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,NE10,10259,6705
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,CC25,4045,2708
2025-03,WEEKDAY,22,TRAIN,PE7,494,4186
2025-03,WEEKDAY,11,TRAIN,EW19,15090,7975
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,BP10,1880,1762
2025-03,WEEKDAY,6,TRAIN,TE8,6030,3063
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,SE4,31,262
2025-03,WEEKDAY,13,TRAIN,SW5,9586,7232
2025-03,WEEKDAY,23,TRAIN,CC10/DT26,2507,7054
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,SW8,1083,1115
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,TE6,7726,2923
2025-03,WEEKDAY,9,TRAIN,NS28,3468,3261
2025-03,WEEKDAY,6,TRAIN,SE1,7221,3356
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,NE18,626,1285
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,DT2,1631,655
2025-03,WEEKDAY,20,TRAIN,CC17/TE9,3695,7231
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,BP4,929,917
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,NS21/DT11,36664,36515
2025-03,WEEKDAY,21,TRAIN,DT22,11954,9659
2025-03,WEEKDAY,21,TRAIN,CC21,15415,7865
2025-03,WEEKDAY,13,TRAIN,NS28,3924,1878
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,DT7,2236,2134
2025-03,WEEKDAY,0,TRAIN,EW31,0,141
2025-03,WEEKDAY,17,TRAIN,TE6,11725,19972
2025-03,WEEKDAY,18,TRAIN,EW33,11195,13597
2025-03,WEEKDAY,12,TRAIN,NS21/DT11,57570,46635
2025-03,WEEKDAY,21,TRAIN,NS2,16109,35384
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,NS3,10998,11689
2025-03,WEEKDAY,0,TRAIN,NE16/STC,539,3421
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,TE19,1520,2232
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,NS28,3707,3607
2025-03,WEEKDAY,15,TRAIN,EW12/DT14,54518,52876
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,NS13,4757,18321
2025-03,WEEKDAY,15,TRAIN,DT7,5706,5127
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,PE6,4678,4556
2025-03,WEEKDAY,17,TRAIN,CC21,14569,18942
2025-03,WEEKDAY,17,TRAIN,CC11,80906,15341
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,SW6,2258,1786
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,EW15,8561,15578
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,PE2,2380,476
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,TE1,2865,2337
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,CC28,1903,1973
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,CC6,6420,8138
2025-03,WEEKDAY,16,TRAIN,NS14,26406,31351
2025-03,WEEKDAY,16,TRAIN,CC3,9376,6060
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,NS12,1442,5816
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,EW4,9915,10317
2025-03,WEEKDAY,19,TRAIN,CC11,45959,20094
2025-03,WEEKDAY,23,TRAIN,TE22,979,173
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,PW6,347,31
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,DT28,4765,4610
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,CC26,1562,1529
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,DT5,973,4106
2025-03,WEEKDAY,11,TRAIN,EW9,15875,11827
2025-03,WEEKDAY,17,TRAIN,BP8,3261,2760
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,NS7,22160,18524
2025-03,WEEKDAY,5,TRAIN,NE17/PTC,9107,2182
2025-03,WEEKDAY,5,TRAIN,CC17/TE9,1927,158
2025-03,WEEKDAY,13,TRAIN,EW19,13703,12699
2025-03,WEEKDAY,23,TRAIN,SW8,159,1030
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,NS12,12257,7484
2025-03,WEEKDAY,12,TRAIN,PW6,1918,1007
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,EW30,3505,597
2025-03,WEEKDAY,20,TRAIN,CC20,3068,5963
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,PE6,3712,2759
2025-03,WEEKDAY,16,TRAIN,DT8,11537,5303
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,PE1,1422,430
2025-03,WEEKDAY,0,TRAIN,CC12,27,467
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,CC24,2199,2026
2025-03,WEEKDAY,7,TRAIN,NS24/NE6/CC1,10276,27608
2025-03,WEEKDAY,22,TRAIN,DT2,472,1923
2025-03,WEEKDAY,13,TRAIN,EW11,15047,17214
2025-03,WEEKDAY,14,TRAIN,EW23,38295,38199
2025-03,WEEKDAY,7,TRAIN,CC8,17897,20500
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,EW25,7921,8416
2025-03,WEEKDAY,7,TRAIN,DT22,14092,9258
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,NS16,26370,16599
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,CC4/DT15,14919,15946
2025-03,WEEKDAY,23,TRAIN,NS17/CC15,4258,11862
2025-03,WEEKDAY,22,TRAIN,NS28,519,452
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,TE14/NS22,3954,17917
2025-03,WEEKDAY,11,TRAIN,NE8,19477,26076
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,DT31,5057,2435
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,DT4,1216,1101
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,BP13,687,710
2025-03,WEEKDAY,0,TRAIN,SW1,68,95
2025-03,WEEKDAY,12,TRAIN,NE17/PTC,38729,35933
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,DT33,7950,3532
2025-03,WEEKDAY,5,TRAIN,NS18,3631,712
2025-03,WEEKDAY,19,TRAIN,TE7,6790,11249
2025-03,WEEKDAY,8,TRAIN,EW2/DT32,145270,56458
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,EW31,896,1835
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,CC23,3189,2079
2025-03,WEEKDAY,18,TRAIN,NS8,31714,54693
2025-03,WEEKDAY,8,TRAIN,DT25,11857,12358
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,DT30,6007,1853
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,DT27,4480,4076
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,DT17,2390,3136
2025-03,WEEKDAY,0,TRAIN,EW12/DT14,807,833
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,EW28,18354,9415
2025-03,WEEKDAY,9,TRAIN,NE11,17675,12604
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,EW21/CC22,6128,12464
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,TE12,2347,1890
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,NE4/DT19,42776,36546
2025-03,WEEKDAY,6,TRAIN,SE5,4030,2333
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,EW2/DT32,38075,42737
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,TE11,2089,2077
2025-03,WEEKDAY,20,TRAIN,NS12,10920,25724
2025-03,WEEKDAY,18,TRAIN,TE26,17791,24170
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,NS11,26221,11421
2025-03,WEEKDAY,9,TRAIN,PE2,7934,1766
2025-03,WEEKDAY,6,TRAIN,EW4,16843,11810
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,EW9,13014,2808
2025-03,WEEKDAY,10,TRAIN,TE14/NS22,26530,86653
2025-03,WEEKDAY,9,TRAIN,TE23,5099,1348
2025-03,WEEKDAY,9,TRAIN,TE8,11653,10272
2025-03,WEEKDAY,8,TRAIN,DT7,8762,14458
2025-03,WEEKDAY,19,TRAIN,TE11,5157,6434
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,PE3,3400,3659
2025-03,WEEKDAY,0,TRAIN,CC14,27,458
2025-03,WEEKDAY,22,TRAIN,PW5,561,3425
2025-03,WEEKDAY,8,TRAIN,DT10,11975,5713
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,CC26,1539,1087
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,TE7,26,304
2025-03,WEEKDAY,19,TRAIN,PW4,4047,10008
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,CC8,1787,888
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,BP7,379,557
2025-03,WEEKDAY,9,TRAIN,EW10,18058,9273
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,NS7,13440,13084
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,DT18,4269,3708
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,SW2,3706,3568
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,EW27,24444,36952
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,TE3,3305,7038
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,DT13,8854,7416
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,SE4,2821,1776
2025-03,WEEKDAY,14,TRAIN,TE11,5572,3361
2025-03,WEEKDAY,13,TRAIN,NS2,21977,20639
2025-03,WEEKDAY,15,TRAIN,TE19,8946,3888
2025-03,WEEKDAY,21,TRAIN,SW2,3533,4234
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,DT33,2356,11433
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,NE10,4635,9127
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,EW19,10703,9862
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,SE4,471,1674
2025-03,WEEKDAY,13,TRAIN,TE4,4330,3286
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,NS23,19291,31857
2025-03,WEEKDAY,13,TRAIN,BP11,3384,2700
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,TE5,3268,3401
2025-03,WEEKDAY,12,TRAIN,BP13,1353,948
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,NE7/DT12,28104,17484
2025-03,WEEKDAY,18,TRAIN,DT18,88351,19109
2025-03,WEEKDAY,11,TRAIN,EW26,25725,10253
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,CC27,1332,1244
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,PE6,3205,4506
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,NS27/CE2/TE20,2340,4049
2025-03,WEEKDAY,5,TRAIN,TE23,86,35
2025-03,WEEKDAY,15,TRAIN,TE14/NS22,71013,63302
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,NS24/NE6/CC1,27941,17259
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,NS20,103,235
2025-03,WEEKDAY,17,TRAIN,NE14,35153,54336
2025-03,WEEKDAY,20,TRAIN,EW16/NE3/TE17,33871,17192
2025-03,WEEKDAY,5,TRAIN,NS25/EW13,578,879
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,DT23,2121,1846
2025-03,WEEKDAY,16,TRAIN,SW8,2258,2245
2025-03,WEEKDAY,5,TRAIN,TE29,301,5
2025-03,WEEKDAY,5,TRAIN,BP12,2903,147
2025-03,WEEKDAY,7,TRAIN,EW7,34838,18103
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,NS2,2219,8399
2025-03,WEEKDAY,12,TRAIN,TE14/NS22,50602,96264
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,EW25,6853,4571
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,TE26,9425,8326
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,DT25,1908,2137
2025-03,WEEKDAY,13,TRAIN,CE1/DT16,24318,36394
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,EW24/NS1,51285,44767
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,EW11,5938,4219
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,EW28,13708,2648
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,TE27,2295,3689
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,NS5,18005,7461
2025-03,WEEKDAY,10,TRAIN,NE13,22398,15107
2025-03,WEEKDAY,5,TRAIN,TE24,176,4
2025-03,WEEKDAY,5,TRAIN,EW19,3342,437
2025-03,WEEKDAY,16,TRAIN,BP10,2673,4430
2025-03,WEEKDAY,16,TRAIN,SW4,2404,3563
2025-03,WEEKDAY,0,TRAIN,EW1,1,4303
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,EW22,406,1353
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,EW20,7791,6585
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,EW15,14231,11654
2025-03,WEEKDAY,11,TRAIN,SE1,4008,2062
2025-03,WEEKDAY,20,TRAIN,DT18,23810,5715
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,DT13,8364,9445
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,EW33,2975,1627
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,NS7,18806,19235
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,BP6/DT1,16218,26050
2025-03,WEEKDAY,15,TRAIN,NS28,2247,2311
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,DT5,13391,9064
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,PW7,1926,2267
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,CC10/DT26,2742,8486
2025-03,WEEKDAY,6,TRAIN,SW7,4908,759
2025-03,WEEKDAY,23,TRAIN,EW6,1366,6578
2025-03,WEEKDAY,11,TRAIN,TE16,6541,4313
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,NE10,11080,6886
2025-03,WEEKDAY,9,TRAIN,TE18,4269,22639
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,NE9,8237,12573
2025-03,WEEKDAY,6,TRAIN,NS17/CC15,39616,20500
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,NE18,0,307
2025-03,WEEKDAY,16,TRAIN,NE9,22776,20568
2025-03,WEEKDAY,5,TRAIN,SE5,1025,254
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,NE13,18266,12445
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,BP6/DT1,21130,21141
2025-03,WEEKDAY,19,TRAIN,EW24/NS1,128376,96785
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,NS3,12084,13119
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,NE5,5585,8869
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,EW33,3858,3894
2025-03,WEEKDAY,15,TRAIN,EW16/NE3/TE17,38716,22618
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,BP2,222,1123
2025-03,WEEKDAY,6,TRAIN,CC2,341,1853
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,BP3,3,35
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,TE16,4998,3995
2025-03,WEEKDAY,18,TRAIN,PW4,6085,12413
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,NE17/PTC,28841,30884
2025-03,WEEKDAY,9,TRAIN,PW1,838,2490
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,CC27,204,105
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,BP13,468,624
2025-03,WEEKDAY,11,TRAIN,BP9,2806,1754
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,EW7,9073,10310
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,CC25,603,1201
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,SW6,1981,2005
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,BP12,5,31
2025-03,WEEKDAY,11,TRAIN,NE9,23575,14109
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,DT33,10963,3054
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,NE4/DT19,10345,5245
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,EW28,13826,11094
2025-03,WEEKDAY,12,TRAIN,TE22,2385,3921
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,PE2,625,3919
2025-03,WEEKDAY,13,TRAIN,NE16/STC,42379,42447
2025-03,WEEKDAY,16,TRAIN,BP11,2888,3720
2025-03,WEEKDAY,21,TRAIN,EW19,7870,19887
2025-03,WEEKDAY,12,TRAIN,DT31,7015,6767
2025-03,WEEKDAY,11,TRAIN,TE6,9812,4102
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,NS7,8780,10707
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,DT31,4223,4242
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,EW15,13220,13225
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,CC10/DT26,9998,5518
2025-03,WEEKDAY,17,TRAIN,PW3,1552,1880
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,NS15,7219,5963
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,NE9,13586,13837
2025-03,WEEKDAY,11,TRAIN,EW30,1967,1028
2025-03,WEEKDAY,0,TRAIN,NS24/NE6/CC1,387,348
2025-03,WEEKDAY,0,TRAIN,EW16/NE3/TE17,60,644
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,CC25,1681,2885
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,NS8,548,1762
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,DT18,3582,5164
2025-03,WEEKDAY,23,TRAIN,EW16/NE3/TE17,6364,5387
2025-03,WEEKDAY,20,TRAIN,NE12/CC13,52804,76077
2025-03,WEEKDAY,10,TRAIN,EW23,33469,33017
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,TE4,3318,2758
2025-03,WEEKDAY,19,TRAIN,NS14,26661,74041
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,NS16,26132,20859
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,CC26,3630,2356
2025-03,WEEKDAY,18,TRAIN,TE23,3146,7817
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,EW28,8687,18558
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,EW12/DT14,6462,10759
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,NS4/BP1,22582,19191
2025-03,WEEKDAY,20,TRAIN,NS7,19091,36619
2025-03,WEEKDAY,17,TRAIN,NE7/DT12,49937,34553
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,PW6,1052,886
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,BP6/DT1,26236,15240
2025-03,WEEKDAY,8,TRAIN,EW1,101822,25131
2025-03,WEEKDAY,22,TRAIN,CC7,3829,6599
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,NS10,24219,23712
2025-03,WEEKDAY,15,TRAIN,EW7,9871,14406
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,CC14,4257,2385
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,NS20,8861,20485
2025-03,WEEKDAY,5,TRAIN,DT33,5784,48
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,DT25,437,1683
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,EW1,16068,15265
2025-03,WEEKDAY,8,TRAIN,NS24/NE6/CC1,24688,51566
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,TE29,1001,494
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,NE7/DT12,30346,31378
2025-03,WEEKDAY,13,TRAIN,TE6,10625,7803
2025-03,WEEKDAY,19,TRAIN,TE8,14884,20669
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,TE24,28,4
2025-03,WEEKDAY,6,TRAIN,DT21,1192,2644
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,TE16,2781,4393
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,TE18,7451,8402
